node_id,vehicle_serial,date,time,POI,service,interval
2043,PC4038K,2017-09-5,2017-09-5T11:30:22.000Z,LT29,D2,2.28
2047,PC3787M,2017-09-5,2017-09-5T11:30:23.000Z,Opp YIH,D1,1.0
2025,PC3957P,2017-09-5,2017-09-5T11:30:28.000Z,BIZ2,A1,7.0
2060,PC4071M,2017-09-5,2017-09-5T11:30:29.000Z,Opp HSSML,D1,2.8
2079,PC3849T,2017-09-5,2017-09-5T11:30:43.000Z,Opp University Health Centre,D2,4.0
2047,PC3787M,2017-09-5,2017-09-5T11:31:01.000Z,YIH,D1,1.0
2027,PC3972U,2017-09-5,2017-09-5T11:31:14.000Z,Computer Centre,D1,3.0
2043,PC4038K,2017-09-5,2017-09-5T11:31:16.000Z,S17,D2,3.17
2060,PC4071M,2017-09-5,2017-09-5T11:31:16.000Z,BIZ2,D1,14.95
2129,PC3867R,2017-09-5,2017-09-5T11:31:18.000Z,Computer Centre,A2,8.0
2052,PC4032B,2017-09-5,2017-09-5T11:31:26.000Z,S17,A2,5.0
2024,PC3947T,2017-09-5,2017-09-5T11:31:31.000Z,Central Library,A1,3.0
2047,PC3787M,2017-09-5,2017-09-5T11:31:31.000Z,Museum,D1,2.98
2033,PC3925G,2017-09-5,2017-09-5T11:31:33.000Z,LT29,A1,4.52
2023,PC3983M,2017-09-5,2017-09-5T11:31:45.000Z,Kent Ridge Bus Terminal,BTC1,29.67
2025,PC3957P,2017-09-5,2017-09-5T11:31:54.000Z,PGP Hse No. 7,A1,7.0
2043,PC4038K,2017-09-5,2017-09-5T11:31:57.000Z,Kent Ridge MRT,D2,0.95
2102,PC3769R,2017-09-5,2017-09-5T11:32:03.000Z,PGPR,D2,2.77
2025,PC3957P,2017-09-5,2017-09-5T11:32:17.000Z,Prince George's Park Terminal,A1,6.0
2129,PC3867R,2017-09-5,2017-09-5T11:32:25.000Z,Opp YIH,A2,13.0
2047,PC3787M,2017-09-5,2017-09-5T11:32:36.000Z,Opp YIH,D1,3.0
2043,PC4038K,2017-09-5,2017-09-5T11:32:40.000Z,Opp Kent Ridge MRT,D2,1.77
2047,PC3787M,2017-09-5,2017-09-5T11:32:40.000Z,YIH,D1,3.72
2052,PC4032B,2017-09-5,2017-09-5T11:32:41.000Z,Opp Kent Ridge MRT,A2,4.0
2075,PA2A,2017-09-5,2017-09-5T11:32:43.000Z,UHall,D2,5.8
2047,PC3787M,2017-09-5,2017-09-5T11:32:48.000Z,University Town,D1,1.98
2024,PC3947T,2017-09-5,2017-09-5T11:33:09.000Z,LT13,A1,6.0
2027,PC3972U,2017-09-5,2017-09-5T11:33:20.000Z,LT13,D1,7.0
2129,PC3867R,2017-09-5,2017-09-5T11:33:29.000Z,Museum,A2,13.0
2033,PC3925G,2017-09-5,2017-09-5T11:33:32.000Z,UHall,A1,6.0
2062,PC3931M,2017-09-5,2017-09-5T11:33:35.000Z,Kent Ridge MRT,A1,0.0
2079,PC3849T,2017-09-5,2017-09-5T11:33:35.000Z,Opp UHall,D2,4.0
2027,PC3972U,2017-09-5,2017-09-5T11:33:40.000Z,Ventus (Opp LT13),D1,5.0
2023,PC3983M,2017-09-5,2017-09-5T11:33:54.000Z,Kent Vale,BTC1,30.0
2024,PC3947T,2017-09-5,2017-09-5T11:34:02.000Z,AS7,A1,1.0
2033,PC3925G,2017-09-5,2017-09-5T11:34:10.000Z,Opp University Health Centre,A1,6.0
2079,PC3849T,2017-09-5,2017-09-5T11:34:12.000Z,Prince George's Park Terminal,D2,2.0
2079,PC3849T,2017-09-5,2017-09-5T11:34:13.000Z,LT29,D2,2.0
2033,PC3925G,2017-09-5,2017-09-5T11:34:25.000Z,YIH,A1,6.0
2043,PC4038K,2017-09-5,2017-09-5T11:34:31.000Z,Kent Ridge MRT,D2,2.0
2075,PA2A,2017-09-5,2017-09-5T11:34:40.000Z,Museum,D2,3.0
2027,PC3972U,2017-09-5,2017-09-5T11:34:43.000Z,Central Library,D1,3.6
2062,PC3931M,2017-09-5,2017-09-5T11:34:50.000Z,Kent Ridge MRT,A1,4.63
2027,PC3972U,2017-09-5,2017-09-5T11:34:59.000Z,Computer Centre,D1,0.0
2079,PC3849T,2017-09-5,2017-09-5T11:35:06.000Z,S17,D2,5.0
2024,PC3947T,2017-09-5,2017-09-5T11:35:11.000Z,COM 2 (CP13),A1,1.0
2043,PC4038K,2017-09-5,2017-09-5T11:35:19.000Z,PGPR,D2,6.98
2052,PC4032B,2017-09-5,2017-09-5T11:35:24.000Z,PGPR,A2,5.85
2129,PC3867R,2017-09-5,2017-09-5T11:35:29.000Z,University Health Centre,A2,16.0
2033,PC3925G,2017-09-5,2017-09-5T11:35:45.000Z,Central Library,A1,6.0
2027,PC3972U,2017-09-5,2017-09-5T11:35:55.000Z,Opp YIH,D1,4.0
2075,PA2A,2017-09-5,2017-09-5T11:35:56.000Z,University Town,D2,0.0
2042,PC3738E,2017-09-5,2017-09-5T11:36:04.000Z,Prince George's Park Terminal,A2,4.95
2058,PC4009U,2017-09-5,2017-09-5T11:36:06.000Z,Kent Ridge Bus Terminal,C,11.0
2047,PC3787M,2017-09-5,2017-09-5T11:36:08.000Z,Museum,D1,3.58
2079,PC3849T,2017-09-5,2017-09-5T11:36:18.000Z,Opp Kent Ridge MRT,D2,1.0
2043,PC4038K,2017-09-5,2017-09-5T11:36:20.000Z,Prince George's Park Terminal,D2,2.45
2129,PC3867R,2017-09-5,2017-09-5T11:36:22.000Z,Opp UHall,A2,16.92
2047,PC3787M,2017-09-5,2017-09-5T11:36:30.000Z,YIH,D1,4.0
2042,PC3738E,2017-09-5,2017-09-5T11:36:40.000Z,PGP Hse No. 14 and 15,A2,5.17
2050,PA33K,2017-09-5,2017-09-5T11:36:48.000Z,COM 2 (CP13),D1,1.0
2042,PC3738E,2017-09-5,2017-09-5T11:37:01.000Z,PGP Hse No. 12,A2,5.0
2102,PC3769R,2017-09-5,2017-09-5T11:37:13.000Z,LT29,D2,3.78
2062,PC3931M,2017-09-5,2017-09-5T11:37:23.000Z,LT29,A1,7.0
2050,PA33K,2017-09-5,2017-09-5T11:37:25.000Z,Opp NUSS,D1,1.0
2043,PC4038K,2017-09-5,2017-09-5T11:37:37.000Z,Car Park 11 (BIZ),D2,4.0
2024,PC3947T,2017-09-5,2017-09-5T11:37:44.000Z,COM 2 (CP13),A1,1.0
2129,PC3867R,2017-09-5,2017-09-5T11:37:47.000Z,S17,A2,18.88
2042,PC3738E,2017-09-5,2017-09-5T11:37:52.000Z,Opp HSSML,A2,5.0
2058,PC4009U,2017-09-5,2017-09-5T11:38:00.000Z,Computer Centre,C,10.85
2050,PA33K,2017-09-5,2017-09-5T11:38:10.000Z,AS7,D1,2.0
2024,PC3947T,2017-09-5,2017-09-5T11:38:27.000Z,BIZ2,A1,8.0
2027,PC3972U,2017-09-5,2017-09-5T11:38:28.000Z,University Town,D1,0.0
2033,PC3925G,2017-09-5,2017-09-5T11:38:30.000Z,AS7,A1,1.9
2047,PC3787M,2017-09-5,2017-09-5T11:38:34.000Z,Central Library,D1,4.43
2075,PA2A,2017-09-5,2017-09-5T11:38:34.000Z,Opp University Health Centre,D2,5.3
2042,PC3738E,2017-09-5,2017-09-5T11:38:37.000Z,COM 2 (CP13),A2,1.0
2102,PC3769R,2017-09-5,2017-09-5T11:38:40.000Z,Opp UHall,D2,2.0
2075,PA2A,2017-09-5,2017-09-5T11:38:42.000Z,University Town,D2,0.0
2027,PC3972U,2017-09-5,2017-09-5T11:38:48.000Z,University Town,D1,7.37
2050,PA33K,2017-09-5,2017-09-5T11:38:50.000Z,Computer Centre,D1,3.0
2129,PC3867R,2017-09-5,2017-09-5T11:38:50.000Z,Opp Kent Ridge MRT,A2,16.95
2050,PA33K,2017-09-5,2017-09-5T11:38:54.000Z,COM 2 (CP13),D1,0.2
2067,PA9772B,2017-09-5,2017-09-5T11:38:54.000Z,Kent Ridge Bus Terminal,B1,42.0
2063,PC4068Z,2017-09-5,2017-09-5T11:38:55.000Z,Kent Ridge MRT,D2,0.92
2058,PC4009U,2017-09-5,2017-09-5T11:38:59.000Z,Opp YIH,C,1.0
2042,PC3738E,2017-09-5,2017-09-5T11:39:13.000Z,Opp NUSS,A2,1.0
2075,PA2A,2017-09-5,2017-09-5T11:39:19.000Z,Museum,D2,1.88
2102,PC3769R,2017-09-5,2017-09-5T11:39:22.000Z,UHall,D2,1.95
2075,PA2A,2017-09-5,2017-09-5T11:39:26.000Z,University Town,D2,3.38
2023,PC3983M,2017-09-5,2017-09-5T11:39:31.000Z,Museum,BTC1,28.0
2033,PC3925G,2017-09-5,2017-09-5T11:39:35.000Z,COM 2 (CP13),A1,0.98
2060,PC4071M,2017-09-5,2017-09-5T11:39:35.000Z,Opp HSSML,D1,6.0
2102,PC3769R,2017-09-5,2017-09-5T11:39:35.000Z,University Health Centre,D2,0.65
2024,PC3947T,2017-09-5,2017-09-5T11:39:37.000Z,PGP Hse No. 7,A1,3.77
2047,PC3787M,2017-09-5,2017-09-5T11:39:51.000Z,Ventus (Opp LT13),D1,0.0
2067,PA9772B,2017-09-5,2017-09-5T11:39:51.000Z,Central Library,B1,9.0
2024,PC3947T,2017-09-5,2017-09-5T11:39:54.000Z,Prince George's Park Terminal,A1,2.78
2062,PC3931M,2017-09-5,2017-09-5T11:39:54.000Z,UHall,A1,10.0
2050,PA33K,2017-09-5,2017-09-5T11:39:59.000Z,Opp NUSS,D1,0.0
2060,PC4071M,2017-09-5,2017-09-5T11:40:10.000Z,COM 2 (CP13),D1,1.33
2023,PC3983M,2017-09-5,2017-09-5T11:40:13.000Z,YIH,BTC1,28.0
2067,PA9772B,2017-09-5,2017-09-5T11:40:13.000Z,Computer Centre,B1,7.0
2058,PC4009U,2017-09-5,2017-09-5T11:40:20.000Z,Museum,C,9.68
2042,PC3738E,2017-09-5,2017-09-5T11:40:31.000Z,Computer Centre,A2,5.58
2050,PA33K,2017-09-5,2017-09-5T11:40:32.000Z,AS7,D1,0.78
2062,PC3931M,2017-09-5,2017-09-5T11:40:32.000Z,Opp University Health Centre,A1,9.0
2063,PC4068Z,2017-09-5,2017-09-5T11:40:33.000Z,Opp Kent Ridge MRT,D2,3.98
2058,PC4009U,2017-09-5,2017-09-5T11:40:34.000Z,Raffles Hall,C,11.8
2075,PA2A,2017-09-5,2017-09-5T11:40:34.000Z,University Health Centre,D2,4.57
2042,PC3738E,2017-09-5,2017-09-5T11:40:36.000Z,COM 2 (CP13),A2,2.45
2060,PC4071M,2017-09-5,2017-09-5T11:40:41.000Z,Opp NUSS,D1,0.85
2047,PC3787M,2017-09-5,2017-09-5T11:40:45.000Z,LT13,D1,2.0
2033,PC3925G,2017-09-5,2017-09-5T11:41:01.000Z,AS7,A1,4.0
2079,PC3849T,2017-09-5,2017-09-5T11:41:06.000Z,Prince George's Park Terminal,D2,7.32
2077,PC4051X,2017-09-5,2017-09-5T11:41:07.000Z,Botanic Gardens MRT,BTC2,26.9
2062,PC3931M,2017-09-5,2017-09-5T11:41:13.000Z,YIH,A1,9.0
2102,PC3769R,2017-09-5,2017-09-5T11:41:18.000Z,Museum,D2,0.0
2067,PA9772B,2017-09-5,2017-09-5T11:41:27.000Z,Opp YIH,B1,0.0
2025,PC3957P,2017-09-5,2017-09-5T11:41:29.000Z,Kent Ridge MRT,A1,0.65
2075,PA2A,2017-09-5,2017-09-5T11:41:31.000Z,UHall,D2,4.0
2078,PC3906L,2017-09-5,2017-09-5T11:41:32.000Z,EA,BTC2,26.92
2033,PC3925G,2017-09-5,2017-09-5T11:41:33.000Z,COM 2 (CP13),A1,5.0
2031,PC3785T,2017-09-5,2017-09-5T11:41:36.000Z,Prince George's Park Terminal,A2,5.0
2058,PC4009U,2017-09-5,2017-09-5T11:41:37.000Z,Opp YIH,C,9.63
2102,PC3769R,2017-09-5,2017-09-5T11:41:39.000Z,Museum,D2,3.0
2075,PA2A,2017-09-5,2017-09-5T11:41:45.000Z,Opp UHall,D2,2.0
2023,PC3983M,2017-09-5,2017-09-5T11:41:49.000Z,Central Library,BTC1,28.0
2042,PC3738E,2017-09-5,2017-09-5T11:41:56.000Z,Opp NUSS,A2,2.0
2060,PC4071M,2017-09-5,2017-09-5T11:41:56.000Z,Computer Centre,D1,1.2
2060,PC4071M,2017-09-5,2017-09-5T11:42:00.000Z,COM 2 (CP13),D1,1.0
2129,PC3867R,2017-09-5,2017-09-5T11:42:01.000Z,PGPR,A2,19.0
2031,PC3785T,2017-09-5,2017-09-5T11:42:05.000Z,PGP Hse No. 14 and 15,A2,6.0
2067,PA9772B,2017-09-5,2017-09-5T11:42:11.000Z,YIH,B1,0.0
2058,PC4009U,2017-09-5,2017-09-5T11:42:12.000Z,Opp University Health Centre,C,9.0
2063,PC4068Z,2017-09-5,2017-09-5T11:42:21.000Z,Kent Ridge MRT,D2,1.62
2027,PC3972U,2017-09-5,2017-09-5T11:42:22.000Z,Museum,D1,1.95
2079,PC3849T,2017-09-5,2017-09-5T11:42:24.000Z,Car Park 11 (BIZ),D2,7.37
2075,PA2A,2017-09-5,2017-09-5T11:42:25.000Z,LT29,D2,7.0
2058,PC4009U,2017-09-5,2017-09-5T11:42:29.000Z,University Health Centre,C,8.0
2067,PA9772B,2017-09-5,2017-09-5T11:42:29.000Z,Opp YIH,B1,4.42
2032,PC3876P,2017-09-5,2017-09-5T11:42:30.000Z,Opp HSSML,B2,30.0
2031,PC3785T,2017-09-5,2017-09-5T11:42:38.000Z,PGP Hse No. 12,A2,5.0
2078,PC3906L,2017-09-5,2017-09-5T11:42:39.000Z,Kent Ridge Bus Terminal,BTC2,10.0
2027,PC3972U,2017-09-5,2017-09-5T11:42:41.000Z,YIH,D1,0.0
2047,PC3787M,2017-09-5,2017-09-5T11:42:46.000Z,Opp NUSS,D1,1.0
2067,PA9772B,2017-09-5,2017-09-5T11:42:49.000Z,YIH,B1,4.12
2027,PC3972U,2017-09-5,2017-09-5T11:42:53.000Z,Opp YIH,D1,0.47
2062,PC3931M,2017-09-5,2017-09-5T11:42:53.000Z,Central Library,A1,9.0
2063,PC4068Z,2017-09-5,2017-09-5T11:42:53.000Z,S17,D2,9.0
2067,PA9772B,2017-09-5,2017-09-5T11:42:57.000Z,University Town,B1,0.0
2027,PC3972U,2017-09-5,2017-09-5T11:42:59.000Z,YIH,D1,3.0
2102,PC3769R,2017-09-5,2017-09-5T11:43:00.000Z,University Town,D2,0.0
2047,PC3787M,2017-09-5,2017-09-5T11:43:11.000Z,Computer Centre,D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T11:43:19.000Z,UHall,C,7.48
2025,PC3957P,2017-09-5,2017-09-5T11:43:25.000Z,Kent Ridge MRT,A1,2.0
2023,PC3983M,2017-09-5,2017-09-5T11:43:26.000Z,LT13,BTC1,27.83
2033,PC3925G,2017-09-5,2017-09-5T11:43:27.000Z,PGP Hse No. 7,A1,8.0
2042,PC3738E,2017-09-5,2017-09-5T11:43:32.000Z,Ventus (Opp LT13),A2,2.0
2060,PC4071M,2017-09-5,2017-09-5T11:43:32.000Z,AS7,D1,1.2
2058,PC4009U,2017-09-5,2017-09-5T11:43:38.000Z,Opp UHall,C,5.85
2031,PC3785T,2017-09-5,2017-09-5T11:43:40.000Z,Opp HSSML,A2,5.0
2033,PC3925G,2017-09-5,2017-09-5T11:43:43.000Z,Prince George's Park Terminal,A1,3.85
2060,PC4071M,2017-09-5,2017-09-5T11:43:57.000Z,LT13,D1,2.82
2032,PC3876P,2017-09-5,2017-09-5T11:44:05.000Z,Opp NUSS,B2,30.37
2023,PC3983M,2017-09-5,2017-09-5T11:44:11.000Z,AS7,BTC1,27.83
2050,PA33K,2017-09-5,2017-09-5T11:44:16.000Z,Central Library,D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T11:44:19.000Z,LT29,C,1.0
2060,PC4071M,2017-09-5,2017-09-5T11:44:19.000Z,Ventus (Opp LT13),D1,11.0
2031,PC3785T,2017-09-5,2017-09-5T11:44:22.000Z,COM 2 (CP13),A2,1.28
2027,PC3972U,2017-09-5,2017-09-5T11:44:25.000Z,Museum,D1,1.57
2075,PA2A,2017-09-5,2017-09-5T11:44:29.000Z,Kent Ridge MRT,D2,1.0
2047,PC3787M,2017-09-5,2017-09-5T11:44:32.000Z,Opp NUSS,D1,0.0
2062,PC3931M,2017-09-5,2017-09-5T11:44:48.000Z,LT13,A1,9.97
2063,PC4068Z,2017-09-5,2017-09-5T11:44:50.000Z,Opp UHall,D2,5.0
2031,PC3785T,2017-09-5,2017-09-5T11:44:58.000Z,Opp NUSS,A2,0.0
2075,PA2A,2017-09-5,2017-09-5T11:45:02.000Z,Opp Kent Ridge MRT,D2,4.47
2047,PC3787M,2017-09-5,2017-09-5T11:45:08.000Z,AS7,D1,2.8
2047,PC3787M,2017-09-5,2017-09-5T11:45:28.000Z,Opp NUSS,D1,3.77
2058,PC4009U,2017-09-5,2017-09-5T11:45:29.000Z,S17,C,12.0
2032,PC3876P,2017-09-5,2017-09-5T11:45:32.000Z,Ventus (Opp LT13),B2,27.9
2023,PC3983M,2017-09-5,2017-09-5T11:45:45.000Z,BIZ2,BTC1,27.83
2062,PC3931M,2017-09-5,2017-09-5T11:45:46.000Z,AS7,A1,2.0
2031,PC3785T,2017-09-5,2017-09-5T11:45:47.000Z,Opp NUSS,A2,1.0
2047,PC3787M,2017-09-5,2017-09-5T11:45:47.000Z,COM 2 (CP13),D1,3.87
2063,PC4068Z,2017-09-5,2017-09-5T11:45:49.000Z,UHall,D2,4.0
2025,PC3957P,2017-09-5,2017-09-5T11:45:56.000Z,LT29,A1,4.0
2102,PC3769R,2017-09-5,2017-09-5T11:46:01.000Z,Opp University Health Centre,D2,4.0
2063,PC4068Z,2017-09-5,2017-09-5T11:46:04.000Z,University Health Centre,D2,4.7
2102,PC3769R,2017-09-5,2017-09-5T11:46:08.000Z,University Town,D2,0.0
2047,PC3787M,2017-09-5,2017-09-5T11:46:09.000Z,Opp HSSML,D1,6.78
2031,PC3785T,2017-09-5,2017-09-5T11:46:10.000Z,Computer Centre,A2,0.0
2031,PC3785T,2017-09-5,2017-09-5T11:46:14.000Z,COM 2 (CP13),A2,3.0
2047,PC3787M,2017-09-5,2017-09-5T11:46:28.000Z,BIZ2,D1,6.78
2060,PC4071M,2017-09-5,2017-09-5T11:46:41.000Z,Central Library,D1,9.92
2075,PA2A,2017-09-5,2017-09-5T11:46:42.000Z,Kent Ridge MRT,D2,2.0
2102,PC3769R,2017-09-5,2017-09-5T11:46:47.000Z,Museum,D2,0.0
2042,PC3738E,2017-09-5,2017-09-5T11:46:49.000Z,Computer Centre,A2,3.37
2067,PA9772B,2017-09-5,2017-09-5T11:46:49.000Z,University Town,B1,39.0
2058,PC4009U,2017-09-5,2017-09-5T11:46:51.000Z,LT29,C,6.0
2102,PC3769R,2017-09-5,2017-09-5T11:46:54.000Z,University Town,D2,2.0
2060,PC4071M,2017-09-5,2017-09-5T11:46:59.000Z,Computer Centre,D1,1.0
2062,PC3931M,2017-09-5,2017-09-5T11:46:59.000Z,COM 2 (CP13),A1,8.58
2067,PA9772B,2017-09-5,2017-09-5T11:47:03.000Z,YIH,B1,37.73
2027,PC3972U,2017-09-5,2017-09-5T11:47:07.000Z,LT13,D1,10.0
2067,PA9772B,2017-09-5,2017-09-5T11:47:13.000Z,Opp YIH,B1,0.0
2031,PC3785T,2017-09-5,2017-09-5T11:47:20.000Z,Opp NUSS,A2,3.37
2074,PC3880B,2017-09-5,2017-09-5T11:47:32.000Z,Kent Ridge Bus Terminal,C,8.6
2050,PA33K,2017-09-5,2017-09-5T11:47:41.000Z,YIH,D1,0.0
2042,PC3738E,2017-09-5,2017-09-5T11:47:52.000Z,Museum,A2,1.52
2042,PC3738E,2017-09-5,2017-09-5T11:47:53.000Z,Opp YIH,A2,1.0
2052,PC4032B,2017-09-5,2017-09-5T11:47:55.000Z,Prince George's Park Terminal,A2,6.0
2067,PA9772B,2017-09-5,2017-09-5T11:47:55.000Z,Opp YIH,B1,36.0
2038,PC3940L,2017-09-5,2017-09-5T11:47:59.000Z,Kent Ridge MRT,A1,1.0
2075,PA2A,2017-09-5,2017-09-5T11:48:04.000Z,PGPR,D2,0.0
2060,PC4071M,2017-09-5,2017-09-5T11:48:07.000Z,Museum,D1,0.0
2060,PC4071M,2017-09-5,2017-09-5T11:48:08.000Z,Opp YIH,D1,1.0
2027,PC3972U,2017-09-5,2017-09-5T11:48:15.000Z,AS7,D1,2.73
2050,PA33K,2017-09-5,2017-09-5T11:48:20.000Z,Museum,D1,0.0
2052,PC4032B,2017-09-5,2017-09-5T11:48:23.000Z,PGP Hse No. 14 and 15,A2,6.4
2063,PC4068Z,2017-09-5,2017-09-5T11:48:33.000Z,Museum,D2,0.52
2031,PC3785T,2017-09-5,2017-09-5T11:48:36.000Z,Ventus (Opp LT13),A2,4.47
2062,PC3931M,2017-09-5,2017-09-5T11:48:41.000Z,AS7,A1,7.0
2052,PC4032B,2017-09-5,2017-09-5T11:48:42.000Z,PGP Hse No. 12,A2,6.0
2050,PA33K,2017-09-5,2017-09-5T11:48:51.000Z,Museum,D1,0.0
2067,PA9772B,2017-09-5,2017-09-5T11:48:53.000Z,Computer Centre,B1,33.5
2032,PC3876P,2017-09-5,2017-09-5T11:48:57.000Z,Computer Centre,B2,29.0
2075,PA2A,2017-09-5,2017-09-5T11:49:05.000Z,Prince George's Park Terminal,D2,1.97
2077,PC4051X,2017-09-5,2017-09-5T11:49:12.000Z,Museum,BTC2,1.0
2023,PC3983M,2017-09-5,2017-09-5T11:49:16.000Z,PGPR,BTC1,27.0
2042,PC3738E,2017-09-5,2017-09-5T11:49:23.000Z,Museum,A2,0.27
2027,PC3972U,2017-09-5,2017-09-5T11:49:32.000Z,Opp NUSS,D1,1.72
2052,PC4032B,2017-09-5,2017-09-5T11:49:39.000Z,Opp HSSML,A2,5.75
2067,PA9772B,2017-09-5,2017-09-5T11:49:43.000Z,Central Library,B1,31.0
2074,PC3880B,2017-09-5,2017-09-5T11:49:49.000Z,Computer Centre,C,17.0
2063,PC4068Z,2017-09-5,2017-09-5T11:49:52.000Z,University Town,D2,0.0
2043,PC4038K,2017-09-5,2017-09-5T11:49:53.000Z,PGPR,D2,7.0
2050,PA33K,2017-09-5,2017-09-5T11:49:54.000Z,YIH,D1,1.0
2027,PC3972U,2017-09-5,2017-09-5T11:49:56.000Z,Computer Centre,D1,6.08
2027,PC3972U,2017-09-5,2017-09-5T11:50:00.000Z,COM 2 (CP13),D1,1.0
2042,PC3738E,2017-09-5,2017-09-5T11:50:00.000Z,Museum,A2,1.58
2032,PC3876P,2017-09-5,2017-09-5T11:50:02.000Z,Opp YIH,B2,0.4
2050,PA33K,2017-09-5,2017-09-5T11:50:02.000Z,University Town,D1,0.0
2063,PC4068Z,2017-09-5,2017-09-5T11:50:05.000Z,Museum,D2,3.0
2025,PC3957P,2017-09-5,2017-09-5T11:50:08.000Z,UHall,A1,7.65
2058,PC4009U,2017-09-5,2017-09-5T11:50:09.000Z,Opp UHall,C,4.0
2050,PA33K,2017-09-5,2017-09-5T11:50:14.000Z,Museum,D1,0.3
2063,PC4068Z,2017-09-5,2017-09-5T11:50:16.000Z,University Town,D2,0.0
2043,PC4038K,2017-09-5,2017-09-5T11:50:17.000Z,Kent Ridge MRT,D2,1.0
2075,PA2A,2017-09-5,2017-09-5T11:50:18.000Z,Car Park 11 (BIZ),D2,10.27
2050,PA33K,2017-09-5,2017-09-5T11:50:25.000Z,University Town,D1,0.12
2038,PC3940L,2017-09-5,2017-09-5T11:50:27.000Z,Kent Ridge MRT,A1,1.0
2077,PC4051X,2017-09-5,2017-09-5T11:50:27.000Z,Museum,BTC2,27.88
2052,PC4032B,2017-09-5,2017-09-5T11:50:37.000Z,COM 2 (CP13),A2,1.0
2062,PC3931M,2017-09-5,2017-09-5T11:50:38.000Z,BIZ2,A1,10.0
2102,PC3769R,2017-09-5,2017-09-5T11:50:40.000Z,UHall,D2,5.55
2025,PC3957P,2017-09-5,2017-09-5T11:50:52.000Z,Opp University Health Centre,A1,6.75
2042,PC3738E,2017-09-5,2017-09-5T11:50:52.000Z,Opp YIH,A2,1.53
2102,PC3769R,2017-09-5,2017-09-5T11:50:55.000Z,Opp UHall,D2,4.92
2060,PC4071M,2017-09-5,2017-09-5T11:50:57.000Z,Opp YIH,D1,4.0
2032,PC3876P,2017-09-5,2017-09-5T11:51:01.000Z,Opp YIH,B2,5.0
2060,PC4071M,2017-09-5,2017-09-5T11:51:01.000Z,YIH,D1,3.0
2058,PC4009U,2017-09-5,2017-09-5T11:51:06.000Z,UHall,C,4.0
2052,PC4032B,2017-09-5,2017-09-5T11:51:07.000Z,Opp NUSS,A2,0.0
2043,PC4038K,2017-09-5,2017-09-5T11:51:09.000Z,Opp Kent Ridge MRT,D2,3.0
2031,PC3785T,2017-09-5,2017-09-5T11:51:13.000Z,Computer Centre,A2,4.83
2060,PC4071M,2017-09-5,2017-09-5T11:51:14.000Z,Museum,D1,2.97
2074,PC3880B,2017-09-5,2017-09-5T11:51:17.000Z,Museum,C,1.0
2074,PC3880B,2017-09-5,2017-09-5T11:51:18.000Z,Opp YIH,C,0.98
2024,PC3947T,2017-09-5,2017-09-5T11:51:19.000Z,Prince George's Park Terminal,A1,5.38
2058,PC4009U,2017-09-5,2017-09-5T11:51:24.000Z,University Health Centre,C,2.67
2032,PC3876P,2017-09-5,2017-09-5T11:51:25.000Z,University Town,B2,0.0
2027,PC3972U,2017-09-5,2017-09-5T11:51:38.000Z,Opp NUSS,D1,1.77
2032,PC3876P,2017-09-5,2017-09-5T11:51:47.000Z,University Town,B2,0.0
2025,PC3957P,2017-09-5,2017-09-5T11:51:50.000Z,YIH,A1,6.72
2102,PC3769R,2017-09-5,2017-09-5T11:51:50.000Z,Prince George's Park Terminal,D2,5.55
2102,PC3769R,2017-09-5,2017-09-5T11:51:51.000Z,LT29,D2,1.85
2052,PC4032B,2017-09-5,2017-09-5T11:51:52.000Z,Opp NUSS,A2,1.0
2067,PA9772B,2017-09-5,2017-09-5T11:51:53.000Z,LT13,B1,41.0
2058,PC4009U,2017-09-5,2017-09-5T11:51:58.000Z,Opp University Health Centre,C,1.43
2062,PC3931M,2017-09-5,2017-09-5T11:51:59.000Z,PGP Hse No. 7,A1,11.0
2027,PC3972U,2017-09-5,2017-09-5T11:52:15.000Z,AS7,D1,2.62
2052,PC4032B,2017-09-5,2017-09-5T11:52:17.000Z,COM 2 (CP13),A2,4.0
2042,PC3738E,2017-09-5,2017-09-5T11:52:22.000Z,University Health Centre,A2,2.0
2074,PC3880B,2017-09-5,2017-09-5T11:52:23.000Z,Museum,C,10.87
2031,PC3785T,2017-09-5,2017-09-5T11:52:26.000Z,Museum,A2,0.78
2031,PC3785T,2017-09-5,2017-09-5T11:52:27.000Z,Opp YIH,A2,0.42
2043,PC4038K,2017-09-5,2017-09-5T11:52:28.000Z,Kent Ridge MRT,D2,0.0
2074,PC3880B,2017-09-5,2017-09-5T11:52:35.000Z,Raffles Hall,C,0.98
2063,PC4068Z,2017-09-5,2017-09-5T11:52:43.000Z,Opp University Health Centre,D2,2.0
2063,PC4068Z,2017-09-5,2017-09-5T11:52:52.000Z,University Town,D2,0.0
2027,PC3972U,2017-09-5,2017-09-5T11:52:54.000Z,COM 2 (CP13),D1,0.95
2031,PC3785T,2017-09-5,2017-09-5T11:53:08.000Z,Opp YIH,A2,1.0
2067,PA9772B,2017-09-5,2017-09-5T11:53:11.000Z,AS7,B1,41.35
2031,PC3785T,2017-09-5,2017-09-5T11:53:13.000Z,Museum,A2,0.0
2027,PC3972U,2017-09-5,2017-09-5T11:53:14.000Z,Opp HSSML,D1,5.0
